Detection Date,Detection Date,Latitude,Longitude,Lab Status,Detection Num,labels,Detection Normal,Notes,year,month,Num
2020-07-23,2020-07-23,46.65404,-120.53113,Unverified,737629.0,3,0.11135503489768182, ,2020,7,1
2020-07-22,2020-07-22,47.40703,-120.31743,Negative ID,737628.0,0,0.10837489700560683,"I was seated in my front yard and something big flew close to me that got my attention. It landed on a leaf right there in front of my eyes. It was a huge wasp which was nor a simple one, it was the Asian Hornet. The picture I took is not helpful as I ha",2020,7,254
2020-07-21,2020-07-21,47.54847,-122.212745,Unverified,737627.0,3,0.10539475911353187,At my house on Mercer Island. It was enormous with red and black back.,2020,7,70
2020-07-16,2020-07-16,47.671382,-122.280258,Unverified,737622.0,3,0.09049406965315694,Spotted one insect that looked like a giant hornet,2020,7,50
2020-07-11,2020-07-11,47.59459,-119.36531,Negative ID,737617.0,0,0.07559338019278203,My family and I were camping at Sun Lakes State Park when we saw this huge bee (the picture doesn’t do the size justice) and I thought this has to be that murder hornet!,2020,7,169
2020-07-23,2020-07-23,47.59459,-119.36531,Unverified,737629.0,3,0.11135503489768182, ,2020,7,1
2020-07-22,2020-07-22,47.802507,-122.264496,Negative ID,737628.0,0,0.10837489700560683,Found this in my kids swimming pool in the evening,2020,7,50
2020-07-20,2020-07-20,47.23975,-119.40148,Negative ID,737626.0,0,0.10241462122145688,Seen 2 of them trying to get water from my dogs water bowl. I killed one but the other one got away,2020,7,99
2020-07-23,2020-07-23,47.93348,-119.03591000000002,Unverified,737629.0,3,0.11135503489768182,Biggest bee I've ever seen,2020,7,26
2020-07-23,2020-07-23,47.293262,-122.511728,Negative ID,737629.0,0,0.11135503489768182,About 1 inch long,2020,7,17
2020-07-23,2020-07-23,46.87161,-117.365048,Negative ID,737629.0,0,0.11135503489768182,Found dead doing yard work,2020,7,26
2020-07-19,2020-07-19,46.585449,-118.003557,Negative ID,737625.0,0,0.09943448332938187,Missing the head. Found it in the boat later that day,2020,7,53
2020-07-23,2020-07-23,47.784815,-122.3073,Negative ID,737629.0,0,0.11135503489768182,Found this nest. Looks large to me.,2020,7,35
2020-07-23,2020-07-23,47.326775,-122.208701,Negative ID,737629.0,0,0.11135503489768182,Found in vehicle grill,2020,7,22
2020-07-21,2020-07-21,47.592183,-119.378693,Unverified,737627.0,3,0.10539475911353187,"I observed an extremely large wasp which had orange markings and a mostly yellow and black striped body, with very large slim wings, much larger than any wasp I've seen, close in length to my palm. This wasp attacked me and was dive bombing, trying to st",2020,7,254
2020-07-22,2020-07-22,45.883069,-122.39713799999998,Unverified,737628.0,3,0.10837489700560683,Saw only 1 while working on property. Huge. Did not get photo as I had no camera at the time.,2020,7,93
2020-07-18,2020-07-18,46.114039,-123.163919,Unverified,737624.0,3,0.09645434543730692,Saw a big one in our chip bag camping in Lake Kachess. Startled me and flew away.,2020,7,81
2020-07-23,2020-07-23,48.393377,-118.033973,Unverified,737629.0,3,0.11135503489768182,"1 sited in late afternoon at about 3300’ elevation.  Appeared to be a scout,",2020,7,76
2020-07-22,2020-07-22,45.57923,-122.35341,Negative ID,737628.0,0,0.10837489700560683,Found crawling on ground. Was roughly 1.5inches long. Pictures are from the next day after I covered it up.,2020,7,107
2020-07-23,2020-07-23,47.193861,-122.168469,Negative ID,737629.0,0,0.11135503489768182,Very large with a long stinger out the back,2020,7,43
2020-07-23,2020-07-23,48.416043,-117.841258,Unverified,737629.0,3,0.11135503489768182,"Noted Asian Hornet browsing my hydrangea bush amongst the yellowjackets, bees and baldies. Very distinctive.",2020,7,108
2020-07-23,2020-07-23,47.62984,-120.68945,Negative ID,737629.0,0,0.11135503489768182,Found this one in a bucket at the front door,2020,7,44
2020-07-21,2020-07-21,45.595938,-122.436945,Negative ID,737627.0,0,0.10539475911353187,"I’m not sure and it’s unlikely but since this new/wasp didn’t look like any wasp or bee I’ve seen before, I thought I would send it. On the slim chance it actually is one, better safe than sorry. My apologies if I’m wasting your time.",2020,7,234
2020-07-23,2020-07-23,47.569011,-122.001556,Negative ID,737629.0,0,0.11135503489768182,"Found dead on the sidewalk around Klahanie Neighborhood, Sammamish, WA",2020,7,70
2020-07-24,2020-07-24,47.846338,-118.343708,Unverified,737630.0,3,0.1143351727897568,"The first one looked like it was about 1.5"". The second looked to be 2""and fatter.",2020,7,82
2020-07-22,2020-07-22,47.8408,-120.0168,Negative ID,737628.0,0,0.10837489700560683, ,2020,7,1
2020-07-24,2020-07-24,47.481039,-122.012682,Negative ID,737630.0,0,0.1143351727897568,Seen south of Issaquah near Mirrormont. About one inch long.,2020,7,60
2020-07-24,2020-07-24,46.22303,-119.269816,Negative ID,737630.0,0,0.1143351727897568,Found it dead at approx 630 pm,2020,7,30
2020-07-24,2020-07-24,47.053307,-122.751952,Negative ID,737630.0,0,0.1143351727897568,Found this and thought it might be the Asian murder hornet. It was trapped in a spider net under our outdoor table.,2020,7,115
2020-07-20,2020-07-20,47.16793,-122.190492,Negative ID,737626.0,0,0.10241462122145688,Video is sketchy but the critter large enough to trigger the motion detector and the see it for >15 yards.,2020,7,106
2020-07-24,2020-07-24,47.7447,-122.0792,Unverified,737630.0,3,0.1143351727897568,It was at least 1 1/2 inches long.,2020,7,34
2020-07-24,2020-07-24,47.624935,-122.316911,Negative ID,737630.0,0,0.1143351727897568,"Insect was lying upside on the ground (likely dead) regular size wasp was flying around near and landing on it (seen in closer photo). Insect was big, maybe 1.5 inches.",2020,7,168
2020-07-24,2020-07-24,47.344326,-122.188343,Negative ID,737630.0,0,0.1143351727897568,Seen on back deck,2020,7,17
2020-07-24,2020-07-24,47.59796,-120.65801,Negative ID,737630.0,0,0.1143351727897568,I found this stuck in my wheel of our car after a trip between Leavenworth WA and Okanogan Wa,2020,7,93
2020-07-24,2020-07-24,48.130045,-119.862108,Unverified,737630.0,3,0.1143351727897568,found dead floating in my pool,2020,7,30
2020-07-22,2020-07-22,47.512456,-122.329903,Unverified,737628.0,3,0.10837489700560683,"I think a giant hornet flew in a window into my kitchen but did not get a photo. The body was about as thick as my pinky finger but shorter. It was aggressive, loud, clicking and flying around my dinning room light fixture, so I turned that of and turned",2020,7,254
2020-07-10,2020-07-10,48.524,-122.2561,Unverified,737616.0,3,0.07261324230070704,I observed a large type of hornet at my house.  It flew close to me as I was standing on my porch then went to a gutter at the end of my porch.  When it first flew by I thought it was a large bumblebee because it was so thick. I stood up on the railing t,2020,7,254
2020-07-24,2020-07-24,46.542959,-120.520372,Negative ID,737630.0,0,0.1143351727897568,I found this specimen on our kitchen floor. It was already dead. I have seen yellow jackets around but none like this and none as big as this one.,2020,7,146
2020-07-23,2020-07-23,47.16311500000001,-119.857096,Negative ID,737629.0,0,0.11135503489768182,Flying with grasshopper & looking for hole entrance by concrete wall,2020,7,68
2020-07-24,2020-07-24,47.444511,-122.329035,Negative ID,737630.0,0,0.1143351727897568,there were at least 6 swarming around the flowers,2020,7,49
2020-07-24,2020-07-24,47.427991,-122.226058,Unverified,737630.0,3,0.1143351727897568,We do not have a picture but we believe that we have a nest we cannot find a phone number to contact,2020,7,100
2020-07-24,2020-07-24,47.816974,-117.35894,Negative ID,737630.0,0,0.1143351727897568,"Cannot see the Hornet, but the next looks like it is a hornets nest, or Asian Giant Hornets nest.  Not sure.  It is about 45'-50' up a Ponderosa Pine tree in my front yard.  This photo is zoomed in as far as my iPhone can zoome.",2020,7,228
2020-07-24,2020-07-24,47.577987,-122.413502,Negative ID,737630.0,0,0.1143351727897568,Three of them sitting on a carrot flower,2020,7,40
2020-07-19,2020-07-19,47.070211,-120.030214,Negative ID,737625.0,0,0.09943448332938187,We saw the bee we believe to be a murder hornet twice. Once on July 19th and then another one the next day.,2020,7,107
2020-07-24,2020-07-24,47.83542,-120.04902,Unverified,737630.0,3,0.1143351727897568,"At the beach area (lakeside city park) in Chelan, WA.",2020,7,53
2020-07-18,2020-07-18,47.418708,-120.341535,Negative ID,737624.0,0,0.09645434543730692,Insect was found upside down barely alive on a trail.,2020,7,53
2020-07-24,2020-07-24,47.55115,-122.2668,Negative ID,737630.0,0,0.1143351727897568,"It is currently alive, in a Tupperware jar.",2020,7,43
2020-07-24,2020-07-24,47.51204,-122.49987,Negative ID,737630.0,0,0.1143351727897568,"Seen at Blake Island west of Seattle, landing on our boat chair",2020,7,63
2020-07-24,2020-07-24,47.493894,-121.775961,Negative ID,737630.0,0,0.1143351727897568, ,2020,7,1
2020-07-24,2020-07-24,46.32102800000001,-119.26782,Negative ID,737630.0,0,0.1143351727897568,Was flying around swimming pool where other bees/wasps were present. Very loud wings,2020,7,84
2020-07-24,2020-07-24,47.62984,-120.68945,Unverified,737630.0,3,0.1143351727897568,We were at the state park and saw one near our site. We took a video of it. Unsure if you would like the video as unable to load it here. I wanted to document this location as our service is sometime spotty,2020,7,206
2020-07-25,2020-07-25,48.41147,-119.529965,Negative ID,737631.0,0,0.1173153106818318,Mother found on property,2020,7,24
2020-07-25,2020-07-25,47.56666,-121.894133,Negative ID,737631.0,0,0.1173153106818318,Any chance this is an Asian hornet? It was smacked by my windshield. It’s 1.5” but missing some of its body.,2020,7,108
2020-07-24,2020-07-24,47.42423,-120.34627,Negative ID,737630.0,0,0.1143351727897568,Twitching on the ground,2020,7,23
2020-07-25,2020-07-25,47.73628,-122.64682,Negative ID,737631.0,0,0.1173153106818318,Saw it in poulsbo WA by the transit center trail,2020,7,48
2020-07-25,2020-07-25,47.156798,-122.185243,Negative ID,737631.0,0,0.1173153106818318,I've never seen anything like this before it looks like to be but it doesn't,2020,7,76
2020-07-25,2020-07-25,48.987131,-122.778516,Unverified,737631.0,3,0.1173153106818318,"Very large (like a small humingbird!) Flying insect, not a moth.  Briefly flew over our western exposure patio on the Semiahmoo Spit, Blaine, WA",2020,7,144
2020-07-24,2020-07-24,46.41399000000001,-117.05521,Negative ID,737630.0,0,0.1143351727897568, ,2020,7,1
2020-07-25,2020-07-25,48.937,-122.464345,Negative ID,737631.0,0,0.1173153106818318,Is this a hornet you are interested in? Found it on our cement sidewalk.,2020,7,72
2020-07-24,2020-07-24,48.16095,-122.52167,Negative ID,737630.0,0,0.1143351727897568,I'm not sure what it is but we have never seen anything like it.  It is so big and ugly.  This is in an 8oz jam jar and is still alive,2020,7,134
2020-07-25,2020-07-25,47.84564,-118.33006,Unverified,737631.0,3,0.1173153106818318,"Spotted two in the last week at Seven Bays, WA at Lake Roosevelt.  Visually identifiable but wasn’t fast enough to capture a photo and will try again if sighted.  Very certain by size and markings this morning on our deck.",2020,7,222
2020-07-25,2020-07-25,47.63956,-122.4013,Negative ID,737631.0,0,0.1173153106818318,Sighted in Magnolia (30th Ave & McGraw),2020,7,39
2020-07-25,2020-07-25,46.570752,-117.128197,Negative ID,737631.0,0,0.1173153106818318,Found 4 on our sidewalk this morning about 8:10 AM. Not sure if they are the Giant Asian hornet.,2020,7,96
2020-07-25,2020-07-25,47.04652,-122.90328999999998,Negative ID,737631.0,0,0.1173153106818318,4 Asian hornets in the flowers of Percival Landing Park,2020,7,55
2020-07-25,2020-07-25,46.540359,-117.087487,Negative ID,737631.0,0,0.1173153106818318,This is MUCH larger than anything I've ever seen. It's still alive and I can try to get better pics if needed.,2020,7,110
2020-07-25,2020-07-25,47.61515,-121.956634,Negative ID,737631.0,0,0.1173153106818318,Found dead in our back yard,2020,7,27
2020-07-25,2020-07-25,47.717066,-122.368398,Unverified,737631.0,3,0.1173153106818318,"A wasp about 2 inches long landed on my fence, flew away after I moved away. Did not get a picture.  Of photos on this page, most closely resembled Asian Giant Hornet",2020,7,166
2020-07-23,2020-07-23,47.513425,-122.363205,Negative ID,737629.0,0,0.11135503489768182,From the side view there was more yellow on this enormous hornet. I think it may be one of the ones you have a picture of. I live in West Seattle,2020,7,145
2020-07-25,2020-07-25,47.835074,-117.423595,Negative ID,737631.0,0,0.1173153106818318,"@ 1 1/2"" long reddish orange body",2020,7,33
2020-07-25,2020-07-25,47.304112,-122.437149,Unverified,737631.0,3,0.1173153106818318,I was in my backyard and the hornet lit on a tall lettuce plant. My husband thinks he also saw one a few days ago.,2020,7,114
2020-07-23,2020-07-23,48.464006,-123.037857,Unverified,737629.0,3,0.11135503489768182,One giant hornet on the back of a horse,2020,7,39
2020-07-25,2020-07-25,47.499665,-122.313162,Negative ID,737631.0,0,0.1173153106818318,Found the large hornet in our back yard near our pond.,2020,7,54
2020-07-25,2020-07-25,47.642375,-122.373341,Unverified,737631.0,3,0.1173153106818318,"Not sure this is it. It liked our mint. The body is segmented more than your photo and I think our wasp has a black head with yellow accents, the body coloring looks different too, but it looks close.",2020,7,200
